date,department_id,equipment_type,total_units,units_in_use,utilization_pct
2021-12-09,23,MRI,6,4,66.67
2021-12-09,23,CT Scanner,3,2,66.67
2021-12-09,23,X-Ray,1,0,0.0
2021-12-09,23,Ventilator,9,6,66.67
2021-12-09,23,Ultrasound,5,3,60.0
2021-12-09,23,ECG,9,3,33.33
2021-12-09,24,MRI,2,0,0.0
2021-12-09,24,CT Scanner,10,0,0.0
2021-12-09,24,X-Ray,1,0,0.0
2021-12-09,24,Ventilator,10,1,10.0
2021-12-09,24,Ultrasound,7,3,42.86
2021-12-09,24,ECG,5,5,100.0
2021-12-09,25,MRI,9,8,88.89
2021-12-09,25,CT Scanner,4,4,100.0
2021-12-09,25,X-Ray,7,6,85.71
2021-12-09,25,Ventilator,6,5,83.33
2021-12-09,25,Ultrasound,9,8,88.89
2021-12-09,25,ECG,2,0,0.0
2021-12-09,26,MRI,2,1,50.0
2021-12-09,26,CT Scanner,1,1,100.0
2021-12-09,26,X-Ray,1,0,0.0
2021-12-09,26,Ventilator,10,1,10.0
2021-12-09,26,Ultrasound,5,5,100.0
2021-12-09,26,ECG,9,2,22.22
2021-12-09,27,MRI,9,3,33.33
2021-12-09,27,CT Scanner,10,6,60.0
2021-12-09,27,X-Ray,9,2,22.22
2021-12-09,27,Ventilator,1,0,0.0
2021-12-09,27,Ultrasound,8,5,62.5
2021-12-09,27,ECG,1,0,0.0
2021-12-09,28,MRI,5,4,80.0
2021-12-09,28,CT Scanner,4,4,100.0
2021-12-09,28,X-Ray,3,0,0.0
2021-12-09,28,Ventilator,10,8,80.0
2021-12-09,28,Ultrasound,9,4,44.44
2021-12-09,28,ECG,2,2,100.0
2021-12-09,29,MRI,9,3,33.33
2021-12-09,29,CT Scanner,2,2,100.0
2021-12-09,29,X-Ray,8,7,87.5
2021-12-09,29,Ventilator,3,3,100.0
2021-12-09,29,Ultrasound,6,2,33.33
2021-12-09,29,ECG,3,3,100.0
2021-12-09,30,MRI,7,2,28.57
2021-12-09,30,CT Scanner,3,1,33.33
2021-12-09,30,X-Ray,2,1,50.0
2021-12-09,30,Ventilator,7,3,42.86
2021-12-09,30,Ultrasound,3,0,0.0
2021-12-09,30,ECG,9,0,0.0
2021-12-09,31,MRI,5,1,20.0
2021-12-09,31,CT Scanner,8,0,0.0
2021-12-09,31,X-Ray,7,2,28.57
2021-12-09,31,Ventilator,2,0,0.0
2021-12-09,31,Ultrasound,10,8,80.0
2021-12-09,31,ECG,6,0,0.0
2021-12-09,32,MRI,4,2,50.0
2021-12-09,32,CT Scanner,10,6,60.0
2021-12-09,32,X-Ray,6,0,0.0
2021-12-09,32,Ventilator,8,8,100.0
2021-12-09,32,Ultrasound,1,0,0.0
2021-12-09,32,ECG,2,2,100.0
2021-12-09,33,MRI,2,2,100.0
2021-12-09,33,CT Scanner,9,1,11.11
2021-12-09,33,X-Ray,1,0,0.0
2021-12-09,33,Ventilator,5,0,0.0
2021-12-09,33,Ultrasound,4,2,50.0
2021-12-09,33,ECG,5,0,0.0
2021-12-09,34,MRI,1,1,100.0
2021-12-09,34,CT Scanner,2,2,100.0
2021-12-09,34,X-Ray,1,1,100.0
2021-12-09,34,Ventilator,3,3,100.0
2021-12-09,34,Ultrasound,7,0,0.0
2021-12-09,34,ECG,4,4,100.0
2021-12-09,35,MRI,8,7,87.5
2021-12-09,35,CT Scanner,8,5,62.5
2021-12-09,35,X-Ray,1,0,0.0
2021-12-09,35,Ventilator,6,0,0.0
2021-12-09,35,Ultrasound,9,6,66.67
2021-12-09,35,ECG,10,2,20.0
2021-12-09,36,MRI,8,4,50.0
2021-12-09,36,CT Scanner,1,0,0.0
2021-12-09,36,X-Ray,10,4,40.0
2021-12-09,36,Ventilator,7,3,42.86
2021-12-09,36,Ultrasound,1,1,100.0
2021-12-09,36,ECG,9,7,77.78
2021-12-09,37,MRI,1,0,0.0
2021-12-09,37,CT Scanner,8,1,12.5
2021-12-09,37,X-Ray,5,0,0.0
2021-12-09,37,Ventilator,1,0,0.0
2021-12-09,37,Ultrasound,10,10,100.0
2021-12-09,37,ECG,4,0,0.0
2021-12-09,38,MRI,3,1,33.33
2021-12-09,38,CT Scanner,8,0,0.0
2021-12-09,38,X-Ray,5,4,80.0
2021-12-09,38,Ventilator,6,0,0.0
2021-12-09,38,Ultrasound,3,0,0.0
2021-12-09,38,ECG,6,5,83.33
2021-12-09,39,MRI,3,3,100.0
2021-12-09,39,CT Scanner,9,3,33.33
2021-12-09,39,X-Ray,1,0,0.0
2021-12-09,39,Ventilator,4,0,0.0
2021-12-09,39,Ultrasound,4,4,100.0
2021-12-09,39,ECG,5,4,80.0
2021-12-09,40,MRI,6,0,0.0
2021-12-09,40,CT Scanner,7,2,28.57
2021-12-09,40,X-Ray,5,1,20.0
2021-12-09,40,Ventilator,8,4,50.0
2021-12-09,40,Ultrasound,2,0,0.0
2021-12-09,40,ECG,10,3,30.0
2021-12-09,41,MRI,5,0,0.0
2021-12-09,41,CT Scanner,6,1,16.67
2021-12-09,41,X-Ray,5,5,100.0
2021-12-09,41,Ventilator,3,1,33.33
2021-12-09,41,Ultrasound,8,7,87.5
2021-12-09,41,ECG,2,1,50.0
2021-12-09,42,MRI,5,4,80.0
2021-12-09,42,CT Scanner,6,3,50.0
2021-12-09,42,X-Ray,4,0,0.0
2021-12-09,42,Ventilator,1,0,0.0
2021-12-09,42,Ultrasound,4,0,0.0
2021-12-09,42,ECG,2,0,0.0
2021-12-09,43,MRI,6,6,100.0
2021-12-09,43,CT Scanner,7,4,57.14
2021-12-09,43,X-Ray,8,5,62.5
2021-12-09,43,Ventilator,1,0,0.0
2021-12-09,43,Ultrasound,9,1,11.11
2021-12-09,43,ECG,2,1,50.0
2021-12-09,44,MRI,10,10,100.0
2021-12-09,44,CT Scanner,9,4,44.44
2021-12-09,44,X-Ray,5,4,80.0
2021-12-09,44,Ventilator,1,1,100.0
2021-12-09,44,Ultrasound,5,2,40.0
2021-12-09,44,ECG,8,6,75.0
2021-12-09,45,MRI,7,1,14.29
2021-12-09,45,CT Scanner,8,4,50.0
2021-12-09,45,X-Ray,1,0,0.0
2021-12-09,45,Ventilator,3,3,100.0
2021-12-09,45,Ultrasound,2,1,50.0
2021-12-09,45,ECG,1,1,100.0
2021-12-09,46,MRI,1,1,100.0
2021-12-09,46,CT Scanner,8,3,37.5
2021-12-09,46,X-Ray,4,4,100.0
2021-12-09,46,Ventilator,10,7,70.0
2021-12-09,46,Ultrasound,10,6,60.0
2021-12-09,46,ECG,4,4,100.0
2021-12-09,47,MRI,5,3,60.0
2021-12-09,47,CT Scanner,2,0,0.0
2021-12-09,47,X-Ray,4,2,50.0
2021-12-09,47,Ventilator,5,1,20.0
2021-12-09,47,Ultrasound,1,1,100.0
2021-12-09,47,ECG,1,0,0.0
2021-12-09,48,MRI,3,3,100.0
2021-12-09,48,CT Scanner,6,5,83.33
2021-12-09,48,X-Ray,3,2,66.67
2021-12-09,48,Ventilator,3,2,66.67
2021-12-09,48,Ultrasound,2,1,50.0
2021-12-09,48,ECG,3,2,66.67
2021-12-09,49,MRI,3,3,100.0
2021-12-09,49,CT Scanner,2,1,50.0
2021-12-09,49,X-Ray,3,0,0.0
2021-12-09,49,Ventilator,6,2,33.33
2021-12-09,49,Ultrasound,8,0,0.0
2021-12-09,49,ECG,3,2,66.67
2021-12-09,50,MRI,1,1,100.0
2021-12-09,50,CT Scanner,5,5,100.0
2021-12-09,50,X-Ray,3,1,33.33
2021-12-09,50,Ventilator,1,0,0.0
2021-12-09,50,Ultrasound,10,3,30.0
2021-12-09,50,ECG,7,2,28.57
2021-12-10,1,MRI,2,2,100.0
2021-12-10,1,CT Scanner,2,1,50.0
2021-12-10,1,X-Ray,3,2,66.67
2021-12-10,1,Ventilator,7,1,14.29
2021-12-10,1,Ultrasound,3,2,66.67
2021-12-10,1,ECG,1,0,0.0
2021-12-10,2,MRI,2,0,0.0
2021-12-10,2,CT Scanner,1,0,0.0
2021-12-10,2,X-Ray,3,2,66.67
2021-12-10,2,Ventilator,8,5,62.5
2021-12-10,2,Ultrasound,2,1,50.0
2021-12-10,2,ECG,6,5,83.33
2021-12-10,3,MRI,10,5,50.0
2021-12-10,3,CT Scanner,3,2,66.67
2021-12-10,3,X-Ray,7,4,57.14
2021-12-10,3,Ventilator,2,1,50.0
2021-12-10,3,Ultrasound,2,2,100.0
2021-12-10,3,ECG,9,2,22.22
2021-12-10,4,MRI,7,6,85.71
2021-12-10,4,CT Scanner,9,0,0.0
2021-12-10,4,X-Ray,2,0,0.0
2021-12-10,4,Ventilator,8,1,12.5
2021-12-10,4,Ultrasound,3,2,66.67
2021-12-10,4,ECG,7,1,14.29
2021-12-10,5,MRI,2,0,0.0
2021-12-10,5,CT Scanner,4,0,0.0
2021-12-10,5,X-Ray,9,8,88.89
2021-12-10,5,Ventilator,7,2,28.57
2021-12-10,5,Ultrasound,5,5,100.0
2021-12-10,5,ECG,4,1,25.0
2021-12-10,6,MRI,4,0,0.0
2021-12-10,6,CT Scanner,4,0,0.0
2021-12-10,6,X-Ray,6,6,100.0
2021-12-10,6,Ventilator,8,6,75.0
2021-12-10,6,Ultrasound,2,2,100.0
2021-12-10,6,ECG,2,0,0.0
2021-12-10,7,MRI,9,1,11.11
2021-12-10,7,CT Scanner,6,2,33.33
2021-12-10,7,X-Ray,9,3,33.33
2021-12-10,7,Ventilator,5,1,20.0
2021-12-10,7,Ultrasound,4,0,0.0
2021-12-10,7,ECG,9,5,55.56
2021-12-10,8,MRI,3,0,0.0
2021-12-10,8,CT Scanner,9,7,77.78
2021-12-10,8,X-Ray,9,3,33.33
2021-12-10,8,Ventilator,8,5,62.5
2021-12-10,8,Ultrasound,4,4,100.0
2021-12-10,8,ECG,1,1,100.0
2021-12-10,9,MRI,5,5,100.0
2021-12-10,9,CT Scanner,7,6,85.71
2021-12-10,9,X-Ray,5,4,80.0
2021-12-10,9,Ventilator,8,5,62.5
2021-12-10,9,Ultrasound,2,1,50.0
2021-12-10,9,ECG,1,1,100.0
2021-12-10,10,MRI,8,1,12.5
2021-12-10,10,CT Scanner,10,8,80.0
2021-12-10,10,X-Ray,7,5,71.43
2021-12-10,10,Ventilator,3,2,66.67
2021-12-10,10,Ultrasound,3,0,0.0
2021-12-10,10,ECG,9,1,11.11
2021-12-10,11,MRI,1,1,100.0
2021-12-10,11,CT Scanner,1,1,100.0
2021-12-10,11,X-Ray,9,0,0.0
2021-12-10,11,Ventilator,2,0,0.0
2021-12-10,11,Ultrasound,8,1,12.5
2021-12-10,11,ECG,5,4,80.0
2021-12-10,12,MRI,2,1,50.0
2021-12-10,12,CT Scanner,10,3,30.0
2021-12-10,12,X-Ray,9,6,66.67
2021-12-10,12,Ventilator,8,6,75.0
2021-12-10,12,Ultrasound,7,4,57.14
2021-12-10,12,ECG,6,6,100.0
2021-12-10,13,MRI,5,1,20.0
2021-12-10,13,CT Scanner,8,0,0.0
2021-12-10,13,X-Ray,4,4,100.0
2021-12-10,13,Ventilator,9,6,66.67
2021-12-10,13,Ultrasound,9,5,55.56
2021-12-10,13,ECG,9,9,100.0
2021-12-10,14,MRI,7,7,100.0
2021-12-10,14,CT Scanner,3,2,66.67
2021-12-10,14,X-Ray,1,0,0.0
2021-12-10,14,Ventilator,5,3,60.0
2021-12-10,14,Ultrasound,9,6,66.67
2021-12-10,14,ECG,7,4,57.14
2021-12-10,15,MRI,8,7,87.5
2021-12-10,15,CT Scanner,4,0,0.0
2021-12-10,15,X-Ray,2,1,50.0
2021-12-10,15,Ventilator,7,2,28.57
2021-12-10,15,Ultrasound,5,4,80.0
2021-12-10,15,ECG,2,1,50.0
2021-12-10,16,MRI,5,3,60.0
2021-12-10,16,CT Scanner,10,4,40.0
2021-12-10,16,X-Ray,4,0,0.0
2021-12-10,16,Ventilator,1,1,100.0
2021-12-10,16,Ultrasound,5,4,80.0
2021-12-10,16,ECG,4,3,75.0
2021-12-10,17,MRI,3,3,100.0
2021-12-10,17,CT Scanner,1,1,100.0
2021-12-10,17,X-Ray,10,8,80.0
2021-12-10,17,Ventilator,10,0,0.0
2021-12-10,17,Ultrasound,3,1,33.33
2021-12-10,17,ECG,8,6,75.0
2021-12-10,18,MRI,6,6,100.0
2021-12-10,18,CT Scanner,9,5,55.56
2021-12-10,18,X-Ray,1,1,100.0
2021-12-10,18,Ventilator,2,1,50.0
2021-12-10,18,Ultrasound,3,1,33.33
2021-12-10,18,ECG,6,5,83.33
2021-12-10,19,MRI,7,5,71.43
2021-12-10,19,CT Scanner,4,1,25.0
2021-12-10,19,X-Ray,1,0,0.0
2021-12-10,19,Ventilator,5,4,80.0
2021-12-10,19,Ultrasound,10,6,60.0
2021-12-10,19,ECG,8,8,100.0
2021-12-10,20,MRI,5,1,20.0
2021-12-10,20,CT Scanner,10,4,40.0
2021-12-10,20,X-Ray,4,1,25.0
2021-12-10,20,Ventilator,8,6,75.0
2021-12-10,20,Ultrasound,8,6,75.0
2021-12-10,20,ECG,5,3,60.0
2021-12-10,21,MRI,3,0,0.0
2021-12-10,21,CT Scanner,3,1,33.33
2021-12-10,21,X-Ray,9,1,11.11
2021-12-10,21,Ventilator,2,0,0.0
2021-12-10,21,Ultrasound,10,9,90.0
2021-12-10,21,ECG,2,0,0.0
2021-12-10,22,MRI,8,4,50.0
2021-12-10,22,CT Scanner,2,2,100.0
2021-12-10,22,X-Ray,2,0,0.0
2021-12-10,22,Ventilator,6,6,100.0
2021-12-10,22,Ultrasound,7,4,57.14
2021-12-10,22,ECG,10,4,40.0
2021-12-10,23,MRI,10,4,40.0
2021-12-10,23,CT Scanner,5,5,100.0
2021-12-10,23,X-Ray,2,1,50.0
2021-12-10,23,Ventilator,1,1,100.0
2021-12-10,23,Ultrasound,8,5,62.5
2021-12-10,23,ECG,4,3,75.0
2021-12-10,24,MRI,5,1,20.0
2021-12-10,24,CT Scanner,10,10,100.0
2021-12-10,24,X-Ray,1,1,100.0
2021-12-10,24,Ventilator,5,0,0.0
2021-12-10,24,Ultrasound,1,1,100.0
2021-12-10,24,ECG,8,1,12.5
2021-12-10,25,MRI,6,0,0.0
2021-12-10,25,CT Scanner,2,0,0.0
2021-12-10,25,X-Ray,1,1,100.0
2021-12-10,25,Ventilator,9,8,88.89
2021-12-10,25,Ultrasound,7,7,100.0
2021-12-10,25,ECG,5,1,20.0
2021-12-10,26,MRI,7,1,14.29
2021-12-10,26,CT Scanner,8,4,50.0
2021-12-10,26,X-Ray,1,0,0.0
2021-12-10,26,Ventilator,3,2,66.67
2021-12-10,26,Ultrasound,6,4,66.67
2021-12-10,26,ECG,6,4,66.67
2021-12-10,27,MRI,7,2,28.57
2021-12-10,27,CT Scanner,9,1,11.11
2021-12-10,27,X-Ray,9,4,44.44
2021-12-10,27,Ventilator,3,2,66.67
2021-12-10,27,Ultrasound,9,6,66.67
2021-12-10,27,ECG,6,4,66.67
2021-12-10,28,MRI,4,1,25.0
2021-12-10,28,CT Scanner,4,3,75.0
2021-12-10,28,X-Ray,3,3,100.0
2021-12-10,28,Ventilator,6,1,16.67
2021-12-10,28,Ultrasound,5,4,80.0
2021-12-10,28,ECG,7,6,85.71
2021-12-10,29,MRI,2,1,50.0
2021-12-10,29,CT Scanner,8,0,0.0
2021-12-10,29,X-Ray,2,0,0.0
2021-12-10,29,Ventilator,8,2,25.0
2021-12-10,29,Ultrasound,8,6,75.0
2021-12-10,29,ECG,4,4,100.0
2021-12-10,30,MRI,3,1,33.33
2021-12-10,30,CT Scanner,2,0,0.0
2021-12-10,30,X-Ray,5,3,60.0
2021-12-10,30,Ventilator,3,0,0.0
2021-12-10,30,Ultrasound,5,0,0.0
2021-12-10,30,ECG,7,5,71.43
2021-12-10,31,MRI,1,1,100.0
2021-12-10,31,CT Scanner,4,4,100.0
2021-12-10,31,X-Ray,4,4,100.0
2021-12-10,31,Ventilator,5,4,80.0
2021-12-10,31,Ultrasound,9,3,33.33
2021-12-10,31,ECG,7,0,0.0
2021-12-10,32,MRI,8,2,25.0
2021-12-10,32,CT Scanner,1,1,100.0
2021-12-10,32,X-Ray,5,3,60.0
2021-12-10,32,Ventilator,6,2,33.33
2021-12-10,32,Ultrasound,8,1,12.5
2021-12-10,32,ECG,6,5,83.33
2021-12-10,33,MRI,5,1,20.0
2021-12-10,33,CT Scanner,4,2,50.0
2021-12-10,33,X-Ray,9,4,44.44
2021-12-10,33,Ventilator,1,1,100.0
2021-12-10,33,Ultrasound,8,8,100.0
2021-12-10,33,ECG,4,4,100.0
2021-12-10,34,MRI,4,1,25.0
2021-12-10,34,CT Scanner,9,2,22.22
2021-12-10,34,X-Ray,10,9,90.0
2021-12-10,34,Ventilator,5,3,60.0
2021-12-10,34,Ultrasound,10,1,10.0
2021-12-10,34,ECG,4,0,0.0
2021-12-10,35,MRI,1,1,100.0
2021-12-10,35,CT Scanner,1,1,100.0
2021-12-10,35,X-Ray,6,5,83.33
2021-12-10,35,Ventilator,9,7,77.78
2021-12-10,35,Ultrasound,3,3,100.0
2021-12-10,35,ECG,8,7,87.5
2021-12-10,36,MRI,2,0,0.0
2021-12-10,36,CT Scanner,3,2,66.67
2021-12-10,36,X-Ray,8,1,12.5
2021-12-10,36,Ventilator,1,0,0.0
2021-12-10,36,Ultrasound,6,3,50.0
2021-12-10,36,ECG,8,4,50.0
2021-12-10,37,MRI,9,4,44.44
2021-12-10,37,CT Scanner,6,1,16.67
2021-12-10,37,X-Ray,6,0,0.0
2021-12-10,37,Ventilator,1,1,100.0
2021-12-10,37,Ultrasound,5,2,40.0
2021-12-10,37,ECG,9,7,77.78
2021-12-10,38,MRI,6,0,0.0
2021-12-10,38,CT Scanner,10,5,50.0
2021-12-10,38,X-Ray,6,3,50.0
2021-12-10,38,Ventilator,1,1,100.0
2021-12-10,38,Ultrasound,10,6,60.0
2021-12-10,38,ECG,4,4,100.0
2021-12-10,39,MRI,2,2,100.0
2021-12-10,39,CT Scanner,8,6,75.0
2021-12-10,39,X-Ray,1,1,100.0
2021-12-10,39,Ventilator,3,3,100.0
2021-12-10,39,Ultrasound,9,6,66.67
2021-12-10,39,ECG,4,3,75.0
2021-12-10,40,MRI,1,1,100.0
2021-12-10,40,CT Scanner,3,1,33.33
2021-12-10,40,X-Ray,9,0,0.0
2021-12-10,40,Ventilator,10,8,80.0
2021-12-10,40,Ultrasound,10,10,100.0
2021-12-10,40,ECG,2,2,100.0
2021-12-10,41,MRI,6,4,66.67
2021-12-10,41,CT Scanner,4,0,0.0
2021-12-10,41,X-Ray,8,1,12.5
2021-12-10,41,Ventilator,8,5,62.5
2021-12-10,41,Ultrasound,2,2,100.0
2021-12-10,41,ECG,9,0,0.0
2021-12-10,42,MRI,4,2,50.0
2021-12-10,42,CT Scanner,3,3,100.0
2021-12-10,42,X-Ray,3,1,33.33
2021-12-10,42,Ventilator,8,1,12.5
2021-12-10,42,Ultrasound,10,1,10.0
2021-12-10,42,ECG,2,0,0.0
2021-12-10,43,MRI,2,0,0.0
2021-12-10,43,CT Scanner,7,0,0.0
2021-12-10,43,X-Ray,1,1,100.0
2021-12-10,43,Ventilator,6,2,33.33
2021-12-10,43,Ultrasound,1,1,100.0
2021-12-10,43,ECG,8,1,12.5
2021-12-10,44,MRI,10,1,10.0
2021-12-10,44,CT Scanner,2,0,0.0
2021-12-10,44,X-Ray,8,0,0.0
2021-12-10,44,Ventilator,7,6,85.71
2021-12-10,44,Ultrasound,10,4,40.0
2021-12-10,44,ECG,3,1,33.33
2021-12-10,45,MRI,3,3,100.0
2021-12-10,45,CT Scanner,3,0,0.0
2021-12-10,45,X-Ray,1,0,0.0
2021-12-10,45,Ventilator,1,1,100.0
2021-12-10,45,Ultrasound,2,0,0.0
2021-12-10,45,ECG,10,10,100.0
2021-12-10,46,MRI,2,0,0.0
2021-12-10,46,CT Scanner,1,0,0.0
2021-12-10,46,X-Ray,8,5,62.5
2021-12-10,46,Ventilator,10,9,90.0
2021-12-10,46,Ultrasound,6,6,100.0
2021-12-10,46,ECG,3,0,0.0
2021-12-10,47,MRI,10,8,80.0
2021-12-10,47,CT Scanner,5,3,60.0
2021-12-10,47,X-Ray,5,5,100.0
2021-12-10,47,Ventilator,3,1,33.33
2021-12-10,47,Ultrasound,6,0,0.0
2021-12-10,47,ECG,6,0,0.0
2021-12-10,48,MRI,6,4,66.67
2021-12-10,48,CT Scanner,5,3,60.0
2021-12-10,48,X-Ray,6,6,100.0
2021-12-10,48,Ventilator,5,1,20.0
2021-12-10,48,Ultrasound,10,8,80.0
2021-12-10,48,ECG,2,1,50.0
2021-12-10,49,MRI,10,8,80.0
2021-12-10,49,CT Scanner,2,2,100.0
2021-12-10,49,X-Ray,8,0,0.0
2021-12-10,49,Ventilator,3,3,100.0
2021-12-10,49,Ultrasound,1,1,100.0
2021-12-10,49,ECG,5,3,60.0
2021-12-10,50,MRI,6,0,0.0
2021-12-10,50,CT Scanner,10,1,10.0
2021-12-10,50,X-Ray,5,4,80.0
2021-12-10,50,Ventilator,10,6,60.0
2021-12-10,50,Ultrasound,6,1,16.67
2021-12-10,50,ECG,4,1,25.0
2021-12-11,1,MRI,7,5,71.43
2021-12-11,1,CT Scanner,8,6,75.0
2021-12-11,1,X-Ray,2,1,50.0
2021-12-11,1,Ventilator,8,7,87.5
2021-12-11,1,Ultrasound,8,5,62.5
2021-12-11,1,ECG,9,8,88.89
2021-12-11,2,MRI,1,0,0.0
2021-12-11,2,CT Scanner,2,1,50.0
2021-12-11,2,X-Ray,9,8,88.89
2021-12-11,2,Ventilator,10,2,20.0
2021-12-11,2,Ultrasound,1,1,100.0
2021-12-11,2,ECG,2,0,0.0
2021-12-11,3,MRI,10,4,40.0
2021-12-11,3,CT Scanner,8,3,37.5
2021-12-11,3,X-Ray,7,1,14.29
2021-12-11,3,Ventilator,5,0,0.0
2021-12-11,3,Ultrasound,6,0,0.0
2021-12-11,3,ECG,3,3,100.0
2021-12-11,4,MRI,4,4,100.0
2021-12-11,4,CT Scanner,1,1,100.0
2021-12-11,4,X-Ray,10,3,30.0
2021-12-11,4,Ventilator,4,1,25.0
2021-12-11,4,Ultrasound,5,1,20.0
2021-12-11,4,ECG,2,1,50.0
2021-12-11,5,MRI,9,1,11.11
2021-12-11,5,CT Scanner,7,5,71.43
2021-12-11,5,X-Ray,7,2,28.57
2021-12-11,5,Ventilator,9,7,77.78
2021-12-11,5,Ultrasound,3,0,0.0
2021-12-11,5,ECG,8,0,0.0
2021-12-11,6,MRI,2,0,0.0
2021-12-11,6,CT Scanner,6,5,83.33
2021-12-11,6,X-Ray,9,3,33.33
2021-12-11,6,Ventilator,2,2,100.0
2021-12-11,6,Ultrasound,6,6,100.0
2021-12-11,6,ECG,5,0,0.0
2021-12-11,7,MRI,2,0,0.0
2021-12-11,7,CT Scanner,8,0,0.0
2021-12-11,7,X-Ray,3,3,100.0
2021-12-11,7,Ventilator,9,2,22.22
2021-12-11,7,Ultrasound,7,5,71.43
2021-12-11,7,ECG,7,7,100.0
2021-12-11,8,MRI,6,1,16.67
2021-12-11,8,CT Scanner,5,5,100.0
2021-12-11,8,X-Ray,7,7,100.0
2021-12-11,8,Ventilator,8,8,100.0
2021-12-11,8,Ultrasound,3,1,33.33
2021-12-11,8,ECG,1,1,100.0
2021-12-11,9,MRI,9,5,55.56
2021-12-11,9,CT Scanner,9,8,88.89
2021-12-11,9,X-Ray,8,2,25.0
2021-12-11,9,Ventilator,9,8,88.89
2021-12-11,9,Ultrasound,7,3,42.86
2021-12-11,9,ECG,9,0,0.0
2021-12-11,10,MRI,6,1,16.67
2021-12-11,10,CT Scanner,1,0,0.0
2021-12-11,10,X-Ray,7,0,0.0
2021-12-11,10,Ventilator,6,5,83.33
2021-12-11,10,Ultrasound,7,7,100.0
2021-12-11,10,ECG,6,1,16.67
2021-12-11,11,MRI,8,6,75.0
2021-12-11,11,CT Scanner,1,1,100.0
2021-12-11,11,X-Ray,10,3,30.0
2021-12-11,11,Ventilator,8,6,75.0
2021-12-11,11,Ultrasound,2,1,50.0
2021-12-11,11,ECG,8,7,87.5
2021-12-11,12,MRI,4,2,50.0
2021-12-11,12,CT Scanner,10,9,90.0
2021-12-11,12,X-Ray,8,5,62.5
2021-12-11,12,Ventilator,3,0,0.0
2021-12-11,12,Ultrasound,6,2,33.33
2021-12-11,12,ECG,1,0,0.0
2021-12-11,13,MRI,8,5,62.5
2021-12-11,13,CT Scanner,2,2,100.0
2021-12-11,13,X-Ray,1,1,100.0
2021-12-11,13,Ventilator,10,9,90.0
2021-12-11,13,Ultrasound,4,2,50.0
2021-12-11,13,ECG,7,5,71.43
2021-12-11,14,MRI,3,3,100.0
2021-12-11,14,CT Scanner,3,1,33.33
2021-12-11,14,X-Ray,4,1,25.0
2021-12-11,14,Ventilator,10,5,50.0
2021-12-11,14,Ultrasound,3,0,0.0
2021-12-11,14,ECG,5,4,80.0
2021-12-11,15,MRI,7,6,85.71
2021-12-11,15,CT Scanner,6,6,100.0
2021-12-11,15,X-Ray,4,1,25.0
2021-12-11,15,Ventilator,9,7,77.78
2021-12-11,15,Ultrasound,6,0,0.0
2021-12-11,15,ECG,4,1,25.0
2021-12-11,16,MRI,4,2,50.0
2021-12-11,16,CT Scanner,4,4,100.0
2021-12-11,16,X-Ray,9,7,77.78
2021-12-11,16,Ventilator,6,0,0.0
2021-12-11,16,Ultrasound,9,3,33.33
2021-12-11,16,ECG,1,0,0.0
2021-12-11,17,MRI,8,8,100.0
2021-12-11,17,CT Scanner,8,5,62.5
2021-12-11,17,X-Ray,5,0,0.0
2021-12-11,17,Ventilator,8,5,62.5
2021-12-11,17,Ultrasound,7,2,28.57
2021-12-11,17,ECG,8,6,75.0
2021-12-11,18,MRI,7,4,57.14
2021-12-11,18,CT Scanner,2,0,0.0
2021-12-11,18,X-Ray,5,2,40.0
2021-12-11,18,Ventilator,5,2,40.0
2021-12-11,18,Ultrasound,4,3,75.0
2021-12-11,18,ECG,7,3,42.86
2021-12-11,19,MRI,2,2,100.0
2021-12-11,19,CT Scanner,6,0,0.0
2021-12-11,19,X-Ray,8,0,0.0
2021-12-11,19,Ventilator,4,1,25.0
2021-12-11,19,Ultrasound,8,8,100.0
2021-12-11,19,ECG,10,7,70.0
2021-12-11,20,MRI,3,2,66.67
2021-12-11,20,CT Scanner,4,0,0.0
2021-12-11,20,X-Ray,7,6,85.71
2021-12-11,20,Ventilator,3,1,33.33
2021-12-11,20,Ultrasound,6,3,50.0
2021-12-11,20,ECG,7,1,14.29
2021-12-11,21,MRI,9,3,33.33
2021-12-11,21,CT Scanner,5,1,20.0
2021-12-11,21,X-Ray,1,0,0.0
2021-12-11,21,Ventilator,10,8,80.0
2021-12-11,21,Ultrasound,6,1,16.67
2021-12-11,21,ECG,8,5,62.5
2021-12-11,22,MRI,4,4,100.0
2021-12-11,22,CT Scanner,5,3,60.0
2021-12-11,22,X-Ray,9,7,77.78
2021-12-11,22,Ventilator,4,0,0.0
2021-12-11,22,Ultrasound,8,2,25.0
2021-12-11,22,ECG,5,1,20.0
2021-12-11,23,MRI,3,1,33.33
2021-12-11,23,CT Scanner,4,2,50.0
2021-12-11,23,X-Ray,6,4,66.67
2021-12-11,23,Ventilator,2,0,0.0
2021-12-11,23,Ultrasound,8,3,37.5
2021-12-11,23,ECG,5,2,40.0
2021-12-11,24,MRI,7,3,42.86
2021-12-11,24,CT Scanner,1,0,0.0
2021-12-11,24,X-Ray,1,0,0.0
2021-12-11,24,Ventilator,3,1,33.33
2021-12-11,24,Ultrasound,2,0,0.0
2021-12-11,24,ECG,8,6,75.0
2021-12-11,25,MRI,3,1,33.33
2021-12-11,25,CT Scanner,5,3,60.0
2021-12-11,25,X-Ray,4,0,0.0
2021-12-11,25,Ventilator,8,6,75.0
